Id,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
523,0.1155573398,0.08603067891,0.1171620922,0.03030554117,0.1928534438,0.1625479026,26.13693715,870.3048838,0.9229414311,0.6194773945,0,0.1155573398,0.09486665541,0.01664932362,0.2711864407,0.01031839623,0.0078125,0.1328125,0.125,0.04086538462,male
2280,0.2195019828,0.03495212857,0.2214477212,0.1996782842,0.2432171582,0.04353887399,1.427626831,4.032356643,0.8634791512,0.197403574,0.2060589812,0.2195019828,0.1842171571,0.04776119403,0.2774566474,1.74375,0.1875,9.2109375,9.0234375,0.1208311688,female
1428,0.1826675665,0.06150155599,0.1780377358,0.1569056604,0.2414339623,0.08452830189,2.057094507,7.99503168,0.9030723735,0.4019571847,0.1764528302,0.1826675665,0.1142084593,0.0522875817,0.275862069,0.3678385417,0.0234375,0.65625,0.6328125,0.2091503268,male
2756,0.1942497512,0.0371104769,0.191086351,0.1708077994,0.2246239554,0.05381615599,1.6258142,5.025590756,0.8712449464,0.247343603,0.1906963788,0.1942497512,0.1669632684,0.04766633565,0.2774566474,1.032528409,0.0234375,11.6015625,11.578125,0.07941451261,female
603,0.1651018121,0.06143470647,0.1435423542,0.1198239824,0.2208580858,0.1010341034,4.407364841,29.53040395,0.8865860591,0.3591220668,0.1198239824,0.1651018121,0.08556687764,0.01624365482,0.2424242424,0.06875,0.0078125,0.296875,0.2890625,0.1666666667,male
1489,0.1622692224,0.06892530606,0.1730627306,0.09557195572,0.2094833948,0.1139114391,2.376291509,9.906799499,0.9233549717,0.5249046795,0.09066420664,0.1622692224,0.1077715007,0.0167539267,0.2711864407,0.33125,0.0078125,0.640625,0.6328125,0.3086419753,male
2488,0.2146621353,0.03714077727,0.213877551,0.2,0.2379591837,0.03795918367,2.510666529,10.37538094,0.8473577026,0.2364881208,0.2044897959,0.2146621353,0.1687160068,0.04747774481,0.2790697674,0.9624023438,0.0234375,4.125,4.1015625,0.1553488372,female
60,0.125087547,0.08011669509,0.1141911211,0.0573062453,0.2014145974,0.1441083521,2.377389656,10.55072017,0.9484959283,0.6706330076,0.1118735892,0.125087547,0.1147427256,0.0243902439,0.2711864407,0.5600328947,0.0078125,4.296875,4.2890625,0.2266747622,male
2905,0.2125783616,0.03931296917,0.2107814992,0.1902392344,0.2424880383,0.05224880383,2.591565961,11.74678673,0.854193039,0.2404629985,0.1942583732,0.2125783616,0.1638165662,0.04724409449,0.2790697674,1.721153846,0.2109375,10.8984375,10.6875,0.06753095975,female
671,0.1561207518,0.06364859605,0.176964657,0.09566181566,0.1948163548,0.09915453915,3.270269254,16.45822976,0.8873081155,0.3897748774,0.0944975745,0.1561207518,0.09967088795,0.04048582996,0.2564102564,0.5969769022,0.1025390625,0.791015625,0.6884765625,0.4996453901,male
92,0.2063122354,0.05464179226,0.2185158151,0.1629927007,0.2575182482,0.09452554745,3.957725499,34.3191654,0.9112151793,0.2576294355,0.0900973236,0.2063122354,0.07305132632,0.0157946693,0.1975308642,0.1592013889,0.09375,0.3828125,0.2890625,0.2444717445,male
666,0.1741856115,0.05236396097,0.1824468085,0.1247340426,0.2221010638,0.09736702128,1.569725971,6.249510737,0.9180208883,0.2493373975,0.1226861702,0.1741856115,0.1252676161,0.02431610942,0.2711864407,0.89765625,0.0078125,5.3984375,5.390625,0.1203703704,male
1887,0.2001155625,0.0607811648,0.219665272,0.1917433752,0.23958159,0.04783821478,2.522924805,8.97174289,0.9047895524,0.4988859961,0.2358716876,0.2001155625,0.1500289034,0.01588877855,0.2461538462,0.1744791667,0.0078125,0.3203125,0.3125,0.2625,female
280,0.1653676015,0.07497720955,0.1905792683,0.1059603659,0.2264329268,0.120472561,12.13891846,328.1959818,0.9463063291,0.6202502718,0,0.1653676015,0.1181089816,0.03125,0.262295082,0.5230263158,0.0078125,3.515625,3.5078125,0.1865256125,male
1719,0.1514774442,0.07344630103,0.1501397713,0.1252350699,0.1874968234,0.06226175349,2.555883298,11.09186961,0.9286295128,0.5709189248,0.1633036849,0.1514774442,0.13867783,0.01616161616,0.2711864407,0.2825892857,0.0078125,5.734375,5.7265625,0.08227877876,female
359,0.1651556382,0.07165283463,0.1578209277,0.1162891046,0.2313700108,0.1150809061,1.252580972,4.576220811,0.9658327967,0.7382756014,0.1335059331,0.1651556382,0.1204906625,0.01791713326,0.253968254,0.3106770833,0.0078125,0.6796875,0.671875,0.3857973422,male
899,0.1908516972,0.05377354267,0.1871333333,0.147,0.2501333333,0.1031333333,1.180834872,3.443146945,0.8966575445,0.3142990399,0.147,0.1908516972,0.1302841118,0.04776119403,0.2727272727,0.375,0.0234375,0.609375,0.5859375,0.1948717949,male
1935,0.17030936,0.07446546481,0.1740691489,0.136462766,0.2312234043,0.0947606383,4.045799245,56.0162803,0.9447215288,0.5762458022,0,0.17030936,0.1478136793,0.01691331924,0.2711864407,0.06482263514,0.0078125,0.265625,0.2578125,0.2367424242,female
1994,0.1917652026,0.06726264641,0.2135019241,0.1808686091,0.2405937328,0.05972512369,2.522097065,10.46594528,0.9257691087,0.5602130556,0.2499835074,0.1917652026,0.1871796624,0.016563147,0.2666666667,0.3546875,0.0078125,4.859375,4.8515625,0.07469741832,female
3091,0.1585272506,0.0570115944,0.1655045872,0.1559633028,0.1825688073,0.02660550459,7.971374577,83.84944482,0.8696148387,0.4606773418,0.1653211009,0.1585272506,0.1601427876,0.04464285714,0.2380952381,0.1718374399,0.166015625,0.2099609375,0.0439453125,0.1377777778,female
760,0.171958807,0.05804529661,0.1793048128,0.1160427807,0.2178609626,0.1018181818,2.074881526,9.855412645,0.9300585029,0.4774259036,0.213368984,0.171958807,0.0958963963,0.03587443946,0.2253521127,0.68984375,0.1015625,3.671875,3.5703125,0.1742485316,male
2158,0.1892830416,0.03718341827,0.1917759389,0.1789433482,0.2099554424,0.03101209421,2.557851921,9.826535251,0.8512839576,0.2661391286,0.1908847868,0.1892830416,0.1657159761,0.01612903226,0.2666666667,1.252477134,0.0703125,6.6328125,6.5625,0.2088392857,female
2772,0.1815896924,0.03210321308,0.1758774373,0.1684679666,0.1906963788,0.02222841226,3.394448224,15.05546567,0.8193784079,0.2212791755,0.175097493,0.1815896924,0.1709524357,0.04833836858,0.2774566474,1.199573864,0.0234375,8.8125,8.7890625,0.076,female
42,0.1667637855,0.06448851603,0.1601236476,0.1168469861,0.2295826893,0.1127357032,2.117203042,8.939176207,0.9378487633,0.5921232942,0.1213910355,0.1667637855,0.1016814813,0.0156402737,0.253968254,0.41953125,0.0078125,2.8203125,2.8125,0.09957264957,male
2173,0.1929572998,0.03607020655,0.1902040816,0.1828571429,0.2093877551,0.02653061224,4.010699428,23.11829361,0.8264717816,0.248714333,0.1865306122,0.1929572998,0.1804903424,0.02572347267,0.262295082,0.7993164063,0.125,6.53125,6.40625,0.1698373984,female
204,0.1461437336,0.0732490303,0.1629768359,0.08845736816,0.1952686052,0.1068112371,1.732992385,6.252862175,0.9532326987,0.6648474105,0.1811927058,0.1461437336,0.09164967364,0.01803833145,0.2580645161,0.8457880435,0.0078125,6.109375,6.1015625,0.156180887,male
1473,0.2110444839,0.04907158985,0.2157862026,0.1734990677,0.2544188937,0.08091982598,1.398761456,4.859347033,0.9139824124,0.2218267654,0.2646861405,0.2110444839,0.1102043386,0.0170031881,0.275862069,0.7106770833,0.0078125,5.4765625,5.46875,0.1233990148,male
2100,0.1900742606,0.03392113327,0.1933083645,0.1698876404,0.2132334582,0.04334581773,2.162640822,7.631533119,0.8467090066,0.2378913599,0.1688389513,0.1900742606,0.1709716676,0.0157790927,0.2461538462,0.4342105263,0.0546875,4.828125,4.7734375,0.1150209129,female
68,0.1678503123,0.05259358882,0.1632621951,0.1284756098,0.1903658537,0.0618902439,1.919229523,7.131328753,0.9205127091,0.4038658077,0.1668902439,0.1678503123,0.1215462539,0.01595214357,0.262295082,0.8131793478,0.0703125,6.5703125,6.5,0.07418870192,male
1875,0.1891538753,0.04976312859,0.1924056095,0.1549514563,0.2236677454,0.0687162891,1.188837987,3.912539272,0.9267809334,0.3993903834,0.1995037756,0.1891538753,0.1393296575,0.03278688525,0.2424242424,0.5484375,0.1640625,2.6015625,2.4375,0.1681749623,female
2516,0.1997490594,0.0377638705,0.1964285714,0.1775,0.2246428571,0.04714285714,1.549450662,4.851962158,0.8769090418,0.2507116569,0.1953571429,0.1997490594,0.1607223212,0.05327413984,0.2742857143,1.95577567,0.1875,7.734375,7.546875,0.1063829787,female
2231,0.1787345448,0.050138423,0.1833481481,0.1584592593,0.2016,0.04314074074,2.016209666,6.484113044,0.9012187075,0.4537757954,0.1982814815,0.1787345448,0.1548405419,0.04771371769,0.2790697674,1.57453125,0.0234375,10.8515625,10.828125,0.1283173348,female
137,0.1132033533,0.07795839554,0.102393617,0.04319148936,0.187287234,0.1440957447,1.701253766,6.863101923,0.9617017179,0.7279347162,0.00335106383,0.1132033533,0.09465283514,0.01897983393,0.262295082,0.291015625,0.0078125,3.140625,3.1328125,0.1508229426,male
796,0.1579925764,0.05985528125,0.1665709729,0.09422647528,0.1906858054,0.09645933014,3.288006338,16.61327387,0.9015955106,0.4544091585,0.08440191388,0.1579925764,0.08356209819,0.01746724891,0.2222222222,0.5229492188,0.1015625,2.4921875,2.390625,0.2352941176,male
2180,0.1797550175,0.05745311285,0.172495637,0.1514834206,0.2282024433,0.07671902269,1.923998767,7.017308524,0.9216248826,0.5120051798,0.1509947644,0.1797550175,0.1490343489,0.0473840079,0.2774566474,0.8197916667,0.0234375,9.7265625,9.703125,0.0872859025,female
2128,0.1927801017,0.03401862956,0.1977120316,0.1770019724,0.20765286,0.03065088757,2.753380977,11.34874732,0.8481806021,0.2502374205,0.1990927022,0.1927801017,0.1677829766,0.01608040201,0.2424242424,0.953125,0.140625,6.90625,6.765625,0.1260969977,female
758,0.1658995085,0.05915092356,0.1752309142,0.1087276155,0.2124410933,0.1037134779,1.484594211,5.382208578,0.9378553162,0.5344955034,0.1029217719,0.1658995085,0.1065052633,0.01691331924,0.25,0.6958705357,0.0078125,3.5390625,3.53125,0.2109963946,male
541,0.1244345525,0.09199369682,0.1358083832,0.0002395209581,0.1964071856,0.1961676647,27.07823715,778.651891,0.8157571021,0.503364579,0,0.1244345525,0.0764021859,0.0171858217,0.2051282051,0.0078125,0.0078125,0.0078125,0,0,male
1019,0.1876922599,0.05988936985,0.199266055,0.1431192661,0.2326605505,0.0895412844,1.710996502,6.513033411,0.9288917071,0.4502802689,0.2069724771,0.1876922599,0.1197099742,0.04692082111,0.2790697674,0.9213068182,0.0234375,4.4765625,4.453125,0.1185263158,male
2425,0.2194117669,0.03762976537,0.2235820896,0.2077014925,0.2369552239,0.02925373134,2.640131413,10.47412927,0.8422079806,0.2386042343,0.2248358209,0.2194117669,0.1510130052,0.04729064039,0.2774566474,2.544270833,0.0234375,11.4375,11.4140625,0.1433109914,female
165,0.1689577541,0.07207546434,0.1967206864,0.110772164,0.2250142993,0.1142421354,2.765167809,16.42982128,0.937551757,0.6236113031,0.05018112488,0.1689577541,0.1087946816,0.03470715835,0.1904761905,1.107142857,0.078125,5.0703125,4.9921875,0.2421397069,male
248,0.1375233801,0.08872476873,0.1377858881,0.08686131387,0.2169829684,0.1301216545,31.95145884,1087.76727,0.8643962673,0.5441852172,0,0.1375233801,0.0901395952,0.01642710472,0.2285714286,0.0078125,0.0078125,0.0078125,0,0,male
1331,0.180063603,0.05968341212,0.1891027732,0.1205872757,0.2174225122,0.09683523654,1.778271945,6.441647853,0.9134224169,0.4185607787,0.1891027732,0.180063603,0.1113402458,0.04785643071,0.2774566474,0.8432173295,0.0234375,6.140625,6.1171875,0.09303467924,male
2017,0.1928873507,0.06098073926,0.2054176072,0.1736042137,0.2353348382,0.06173062453,1.784828323,5.514466799,0.9179752803,0.4998848647,0.1900376223,0.1928873507,0.1805113002,0.02543720191,0.275862069,0.18359375,0.0078125,0.2734375,0.265625,0.2226890756,female
446,0.1786184093,0.07288492609,0.2056097561,0.1258536585,0.24,0.1141463415,1.679567466,5.848873109,0.9404834641,0.6024503217,0.2097560976,0.1786184093,0.111133356,0.01604814443,0.16,0.9846270161,0.03125,6.6796875,6.6484375,0.2153652903,male
1358,0.2071644932,0.06162705188,0.2364648118,0.1402291326,0.2580032733,0.1177741408,1.908059977,6.471742752,0.8753822962,0.290112469,0.2749590835,0.2071644932,0.1277055123,0.04692082111,0.2790697674,1.094791667,0.0234375,5.6953125,5.671875,0.1458087367,male
2145,0.1984017963,0.03280661149,0.2007682458,0.1889372599,0.2136747759,0.02473751601,2.816876288,11.41524329,0.8237906158,0.2213844223,0.1996927017,0.1984017963,0.1705525988,0.01853997683,0.2285714286,1.264322917,0.171875,6.84375,6.671875,0.2213114754,female
1329,0.1694073488,0.06631047139,0.1905726872,0.1097797357,0.2214096916,0.1116299559,1.602656445,5.496636142,0.9360239805,0.6011318046,0.196123348,0.1694073488,0.128854056,0.04729064039,0.2790697674,0.9928977273,0.0234375,8.015625,7.9921875,0.1528971585,male
3072,0.1641502595,0.05489047156,0.1683366733,0.1604809619,0.1838610554,0.02338009352,6.686212411,58.94920372,0.8680433335,0.4442517525,0.1662792251,0.1641502595,0.1592274829,0.02732240437,0.1886792453,0.454289363,0.166015625,3.608398438,3.442382813,0.1595460993,female
2150,0.1892500397,0.03407274915,0.1921212121,0.1754545455,0.2054545455,0.03,2.832078147,11.13368334,0.8275963486,0.2336171623,0.2048484848,0.1892500397,0.1702856655,0.03354297694,0.2580645161,0.1987092391,0.1171875,0.2578125,0.140625,0.1590909091,female
434,0.1996145164,0.05987029983,0.2219736842,0.1376973684,0.2445394737,0.1068421053,1.520912265,5.169779303,0.9087958711,0.3922413972,0.2228947368,0.1996145164,0.1103848258,0.02476780186,0.1509433962,0.658203125,0.1328125,4.6484375,4.515625,0.116839677,male
2122,0.1859282175,0.03197204529,0.1849520767,0.1728753994,0.2017252396,0.02884984026,2.645467145,10.47668159,0.8380308644,0.2274188722,0.1733226837,0.1859282175,0.1599565189,0.01647785788,0.231884058,0.7998046875,0.1640625,6.875,6.7109375,0.1878403245,female
577,0.1304839086,0.08146291013,0.1167642957,0.06541143654,0.2071687587,0.1417573222,1.345414235,5.213894885,0.9666381945,0.7484056748,0.1009483961,0.1304839086,0.09833777218,0.01923076923,0.275862069,0.1540625,0.0078125,0.640625,0.6328125,0.2603327966,male
2528,0.2116024555,0.0299216136,0.2121649485,0.1923195876,0.2305670103,0.03824742268,1.892291274,5.581385944,0.8430571107,0.1561430749,0.2150515464,0.2116024555,0.1756885918,0.04743083004,0.2774566474,1.574609375,0.0234375,8.484375,8.4609375,0.1113969133,female
2897,0.2142838213,0.04274418074,0.2208247423,0.1937628866,0.2428350515,0.04907216495,1.41563115,3.762404547,0.8789997811,0.3032203877,0.2377835052,0.2142838213,0.1749417791,0.04795204795,0.2790697674,1.288043478,0.0234375,11.203125,11.1796875,0.07508551252,female
1848,0.2017483766,0.06129138332,0.2041325536,0.180662768,0.2497076023,0.06904483431,1.944875808,7.574773293,0.892704344,0.3481675884,0.05021442495,0.2017483766,0.1545574721,0.01741022851,0.275862069,0.2282366071,0.0546875,0.7265625,0.671875,0.2032730405,female
762,0.1755275745,0.05827542892,0.1882838284,0.1168976898,0.2254785479,0.1085808581,1.222130282,3.775607993,0.9219252259,0.3921201271,0.1882838284,0.1755275745,0.09759916678,0.01880141011,0.2388059701,0.4201660156,0.09375,2.484375,2.390625,0.1003584229,male
388,0.1572719865,0.07221518802,0.1531491713,0.1015837937,0.224825046,0.1232412523,1.915627899,7.560274795,0.961564377,0.7663342591,0.2258563536,0.1572719865,0.1051016617,0.02328966521,0.1951219512,0.3395833333,0.1484375,0.7265625,0.578125,0.3156370656,male
235,0.1417692376,0.0765141765,0.1196003331,0.1014154871,0.220316403,0.1189009159,3.38019398,19.68309473,0.9267817889,0.5888190532,0,0.1417692376,0.1163896356,0.0174863388,0.2580645161,0.08130787037,0.0078125,0.15625,0.1484375,0.4122807018,male
2754,0.1931116531,0.03413422185,0.1863309353,0.1729016787,0.2182254197,0.04532374101,3.302238318,19.11757035,0.8523237885,0.2081785879,0.1735731415,0.1931116531,0.1644065765,0.0487804878,0.2742857143,1.6875,0.0234375,9.3984375,9.375,0.1315163934,female
1984,0.2044464787,0.0386744951,0.2029457364,0.1785271318,0.2292635659,0.05073643411,1.730805757,5.978216783,0.8954540835,0.2047875847,0.1888372093,0.2044464787,0.1646290669,0.02083333333,0.2711864407,0.9561631944,0.0078125,6.6171875,6.609375,0.05810431442,female
267,0.1503960798,0.07423877144,0.1305509642,0.105,0.2191597796,0.1141597796,2.17170937,9.327742629,0.9485315972,0.6310996053,0.1174380165,0.1503960798,0.1155977878,0.01805869074,0.2711864407,0.8062959559,0.0234375,4.2890625,4.265625,0.1497557998,male
770,0.1711685971,0.05815489926,0.1856129032,0.1110967742,0.2181290323,0.1070322581,1.520067195,5.417038173,0.9256917162,0.4418641072,0.2176774194,0.1711685971,0.09045884672,0.01611278953,0.2461538462,0.9214015152,0.09375,6.484375,6.390625,0.2114914425,male
2165,0.1909982949,0.03996212526,0.1952855407,0.1755528554,0.2180801944,0.042527339,2.232332916,7.726228998,0.8561377321,0.297898198,0.219781288,0.1909982949,0.1864021658,0.01809954751,0.275862069,0.526953125,0.0546875,6.84375,6.7890625,0.0553570347,female
437,0.1950519226,0.05941123508,0.2153846154,0.1360323887,0.244291498,0.1082591093,1.403234237,4.605497424,0.9209887992,0.4192475651,0.2326720648,0.1950519226,0.1154894557,0.0391198044,0.231884058,0.8914930556,0.1328125,6.6953125,6.5625,0.1659798535,male
673,0.1522665369,0.0634573911,0.1508365911,0.0963252541,0.1965910868,0.1002658327,3.087688621,13.69831126,0.8852774628,0.3984884883,0.09391712275,0.1522665369,0.09538219817,0.04081632653,0.1639344262,0.5601917614,0.09765625,0.8447265625,0.7470703125,0.5972611267,male
249,0.1200078197,0.0865585785,0.1237581699,0.01189542484,0.195130719,0.1832352941,27.72204554,815.8370015,0.8246852698,0.5041588482,0,0.1200078197,0.07867925937,0.01632653061,0.2666666667,0.0078125,0.0078125,0.0078125,0,0,male
2201,0.1920904076,0.05012260211,0.1949318801,0.1667029973,0.214386921,0.04768392371,1.582092492,4.84836091,0.9025252132,0.4012905405,0.2079019074,0.1920904076,0.14084951,0.04868154158,0.2790697674,1.558823529,0.0234375,18.1875,18.1640625,0.06925666199,female
1574,0.1664183807,0.06212380881,0.1416389402,0.1181762169,0.2289340727,0.1107578558,2.284220223,10.58052537,0.9312078248,0.4782279415,0.1205914972,0.1664183807,0.1140636034,0.03597122302,0.1886792453,0.654296875,0.0830078125,3.45703125,3.374023438,0.2641389291,male
2142,0.1868744466,0.03733144525,0.1886643836,0.1757191781,0.2085616438,0.03284246575,2.672913321,10.22643936,0.8583270311,0.2961695205,0.1802739726,0.1868744466,0.1774719353,0.0183908046,0.2666666667,0.1901041667,0.0078125,0.2421875,0.234375,0.1229885057,female
2081,0.1885525938,0.0419213647,0.196713881,0.1836260623,0.2078186969,0.02419263456,3.192026498,14.12847553,0.8467903094,0.3371345477,0.1919546742,0.1885525938,0.1796667306,0.02312138728,0.2222222222,0.5992647059,0.171875,6.421875,6.25,0.136953125,female
3078,0.1574104862,0.05764456728,0.1654287643,0.1531397704,0.1832005402,0.03006076975,6.208873148,52.60159345,0.8816440536,0.4776017296,0.1652397029,0.1574104862,0.1572241734,0.01293661061,0.2040816327,0.1861328125,0.0634765625,0.6591796875,0.595703125,0.09357923497,female
2715,0.2259662171,0.04476382089,0.2401372213,0.1906689537,0.263670669,0.07300171527,1.75091263,5.604711035,0.8738409819,0.2287812654,0.2708747856,0.2259662171,0.1613682679,0.04705882353,0.275862069,1.256510417,0.0234375,8.6015625,8.578125,0.1153193895,female
2895,0.1990789065,0.039215117,0.2010044313,0.1828064993,0.2200295421,0.03722304284,2.685168068,11.55360747,0.8659174996,0.2999251572,0.1865288035,0.1990789065,0.1671979562,0.04724409449,0.2790697674,1.061448317,0.0234375,9.28125,9.2578125,0.07036941359,female
448,0.1947809445,0.05761457939,0.207011236,0.1415730337,0.2428764045,0.1013033708,1.215027339,4.165964031,0.9131994011,0.3818981548,0.1390561798,0.1947809445,0.1127827101,0.02053915276,0.1523809524,0.4303385417,0.2265625,0.796875,0.5703125,0.3673723537,male
1469,0.1814094517,0.06046446838,0.1904,0.1285333333,0.2325333333,0.104,0.9843221953,3.670320185,0.9385415726,0.4694099545,0.2586666667,0.1814094517,0.1153358337,0.0485338726,0.275862069,0.6430664063,0.0234375,2.3671875,2.34375,0.1548275862,male
716,0.1513343487,0.05737831299,0.1397842835,0.1020338983,0.2034206471,0.1013867488,2.907355484,12.19553181,0.8954981149,0.4173260378,0.1061325116,0.1513343487,0.1118549008,0.07518796992,0.25,0.5931454613,0.1025390625,0.8447265625,0.7421875,0.3154432133,male
2535,0.1956955979,0.03571180159,0.1967386091,0.181294964,0.2145323741,0.03323741007,2.5670274,10.42024624,0.8569703346,0.267429294,0.1957314149,0.1956955979,0.1599277709,0.04729064039,0.2790697674,1.735608553,0.0234375,9.8203125,9.796875,0.1184465031,female
2764,0.1875060645,0.03357787416,0.1877894737,0.1701052632,0.2016842105,0.03157894737,2.755335739,11.46409578,0.8437266461,0.2372641587,0.1903157895,0.1875060645,0.1705113005,0.048,0.2774566474,1.603430707,0.0234375,11.6015625,11.578125,0.09410601638,female
2048,0.1850091254,0.04016011141,0.1882404692,0.1759237537,0.2046627566,0.02873900293,3.000255787,13.68407541,0.8570886941,0.3047783651,0.1880351906,0.1850091254,0.1586548671,0.02139037433,0.2666666667,1.706380208,0.1640625,6.546875,6.3828125,0.3020195838,female
1901,0.1718706672,0.05813207657,0.1813995485,0.1590669676,0.2037321294,0.04466516178,3.646713203,25.38702215,0.9003677595,0.4291901809,0,0.1718706672,0.1712300391,0.02127659574,0.2666666667,0.2411221591,0.0078125,2.234375,2.2265625,0.04947368421,female
1168,0.1791346277,0.06817502098,0.1749542484,0.127372549,0.2452287582,0.1178562092,1.289565733,4.024997621,0.941856432,0.5786472748,0.2510849673,0.1791346277,0.1365952044,0.04863221884,0.2774566474,1.345563616,0.0234375,8.90625,8.8828125,0.1288126649,male
82,0.1964632623,0.05760638252,0.2044070648,0.1561312027,0.2484440706,0.09231286796,1.197040616,4.109993679,0.922524307,0.3945612922,0,0.1964632623,0.1680378756,0.01814058957,0.275862069,1.095128676,0.1484375,6.59375,6.4453125,0.2590151515,male
2563,0.2231970003,0.02951349637,0.2205638474,0.2084908789,0.240066335,0.03157545605,2.381402786,9.062789667,0.8232254325,0.1340241781,0.2098839138,0.2231970003,0.1739740416,0.04733727811,0.2790697674,2.041725852,0.0234375,9.5859375,9.5625,0.1404411765,female
1460,0.1894998184,0.06186863657,0.1874496644,0.1625503356,0.2466442953,0.08409395973,1.296805776,4.223819614,0.9168692569,0.4262800619,0.1700671141,0.1894998184,0.1180271479,0.04757185332,0.2774566474,0.6375,0.0234375,4.359375,4.3359375,0.128992629,male
1893,0.1958608361,0.05715340297,0.205355064,0.181233993,0.2343655413,0.05313154831,2.004903455,8.716056395,0.8899684728,0.3747852595,0.04987194412,0.1958608361,0.1394593121,0.01685985248,0.25,0.2367527174,0.0546875,0.75,0.6953125,0.2594484168,female
1668,0.1494537259,0.08915052193,0.1863586359,0.05482948295,0.2267106711,0.1718811881,1.193055643,4.079726588,0.9598551962,0.7240729876,0.2088448845,0.1494537259,0.1917302198,0.01927710843,0.2711864407,0.446875,0.0078125,2.6640625,2.65625,0.08778280543,female
2000,0.1881256726,0.08249533249,0.2181282496,0.1657192374,0.247729636,0.08201039861,2.384851127,11.94254587,0.9339372622,0.5928606879,0,0.1881256726,0.1811335947,0.01664932362,0.2666666667,0.2979166667,0.0078125,0.6875,0.6796875,0.2873563218,female
475,0.1843061637,0.04944420051,0.1901697945,0.1413762288,0.226201966,0.08482573727,1.327988643,4.58830242,0.9122758408,0.1581588558,0.1381233244,0.1843061637,0.1109181255,0.01925391095,0.253968254,0.8063616071,0.1015625,4.6328125,4.53125,0.2077905492,male
517,0.1500024346,0.06832758796,0.1625437573,0.09393232205,0.2028938156,0.1089614936,1.953073325,7.469801745,0.9501585845,0.6487225315,0.08413068845,0.1500024346,0.0935076395,0.01634320735,0.2580645161,0.4709821429,0.0078125,4.875,4.8671875,0.135586819,male
404,0.1959468406,0.06327132679,0.2140759494,0.1343291139,0.2530632911,0.1187341772,1.298972582,4.016680717,0.9217469891,0.4616911283,0.2353417722,0.1959468406,0.1192552181,0.02919708029,0.2105263158,0.509672619,0.125,4.109375,3.984375,0.08235294118,male
384,0.1870547374,0.06307772469,0.2052459016,0.1298360656,0.24,0.1101639344,1.53486965,5.566969733,0.9351432987,0.5512460352,0.2314754098,0.1870547374,0.1108580033,0.01877934272,0.275862069,0.808423913,0.1328125,5.28125,5.1484375,0.1953372879,male
2573,0.2496365929,0.0333606295,0.2605405405,0.2394594595,0.2686486486,0.02918918919,2.845610872,11.05360906,0.7877142427,0.1363453528,0.2659459459,0.2496365929,0.1775231731,0.0488301119,0.275862069,1.529641544,0.0234375,17.34375,17.3203125,0.08709968426,female
2152,0.1876443441,0.03741200833,0.1903480278,0.1773549884,0.2039907193,0.02663573086,3.268082654,14.74619271,0.8445601726,0.2926728555,0.1926218097,0.1876443441,0.1611960813,0.01567091087,0.231884058,1.041903409,0.1796875,6.609375,6.4296875,0.1414106347,female
1633,0.1930741037,0.06790037737,0.2134170153,0.1870571827,0.2337238494,0.04666666667,2.159674714,7.639541951,0.9142831733,0.4999624942,0.2077545328,0.1930741037,0.1471493206,0.0156555773,0.275862069,0.4258814103,0.0078125,6.546875,6.5390625,0.07898220801,female
3019,0.1938889661,0.04165634915,0.1979473329,0.1920864281,0.2066441594,0.01455773126,4.384210637,24.55043876,0.8177596709,0.2665191033,0.1964348413,0.1938889661,0.195991461,0.1851851852,0.2127659574,0.5494225543,0.205078125,0.7861328125,0.5810546875,0.6609243697,female
688,0.153817457,0.05890470842,0.1627083333,0.1020833333,0.2022916667,0.1002083333,3.651087659,19.95136026,0.8960260238,0.445363094,0.09958333333,0.153817457,0.1059990727,0.08928571429,0.2631578947,0.5206008185,0.0927734375,0.80078125,0.7080078125,0.6701149425,male
1240,0.1721301105,0.05212219209,0.1694063927,0.1374429224,0.2074429224,0.07,1.089933928,3.996472423,0.9324822114,0.4663627531,0.148630137,0.1721301105,0.129676973,0.04710500491,0.2790697674,0.9251179245,0.0234375,4.3828125,4.359375,0.1315412186,male
62,0.1431968299,0.08544738752,0.1253527981,0.09622871046,0.2326520681,0.1364233577,1.936126532,7.989100746,0.9407291338,0.585174796,0.1130900243,0.1431968299,0.1102603026,0.0272572402,0.262295082,0.6527777778,0.0078125,4.5703125,4.5625,0.1873972603,male
852,0.1787206876,0.05859403678,0.1865123967,0.1203305785,0.2300165289,0.1096859504,1.094190457,3.674540383,0.9263394655,0.4326692093,0.2355702479,0.1787206876,0.1180344043,0.0473840079,0.275862069,1.815848214,0.0234375,7.96875,7.9453125,0.1363310213,male
2907,0.2177369731,0.04128573003,0.2246678024,0.2032027257,0.2456558773,0.04245315162,2.188121284,7.582704099,0.8472041254,0.2599583349,0.2289608177,0.2177369731,0.1928863259,0.05161290323,0.275862069,0.6803209459,0.0234375,4.5,4.4765625,0.0959297416,female
2619,0.2323461638,0.03313946378,0.2350675676,0.2180405405,0.2568243243,0.03878378378,1.728214027,5.461193091,0.8415974803,0.1588997775,0.2218243243,0.2323461638,0.1899929805,0.04719764012,0.2774566474,1.816692073,0.0234375,9.984375,9.9609375,0.1001680672,female
